"DIA_SEMANA","HORA","TEMPERATURA","LUZ","UMIDADE","QUANT_PESSOAS","classes"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Comercial","Normal","Escuro","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Escuro","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Noite","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Noite","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Noite","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Noite","Quente","Escuro","Umido","Normal","Razoavel"
"Domingo","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Domingo","Noite","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Noite","Quente","Normal","Umido","Normal","Razoavel"
"Domingo","Noite","Normal","Escuro","Umido","Normal","Agradavel"
"Domingo","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Domingo","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Segunda","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Segunda","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Segunda","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Segunda","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Segunda","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Segunda","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Segunda","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Cheio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Terca","Comercial","Quente","Normal","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Vazio","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Comercial","Normal","Normal","Umido","Vazio","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Vazio","Razoavel"
"Terca","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Vazio","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Terca","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Terca","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quarta","Comercial","Quente","Normal","Normal","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Vazio","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Claro","Umido","Vazio","Razoavel"
"Quarta","Comercial","Normal","Claro","Umido","Vazio","Razoavel"
"Quarta","Noite","Normal","Claro","Normal","Vazio","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Vazio","Agradavel"
"Quarta","Noite","Normal","Claro","Normal","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Vazio","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Vazio","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Claro","Umido","Normal","Agradavel"
"Quarta","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Quarta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Quarta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
